,item,user,rating,cal_rating
62310,249,137,,3.448980
62311,250,137,,3.747368
62312,251,137,,4.103846
62313,252,137,,4.066265
62314,253,137,,3.629213
62315,254,137,,3.637255
62316,255,137,,3.795082
62317,256,137,,3.941176
62318,257,137,,3.618182
62319,258,137,,3.825581
62320,259,137,4.00,4.000000
62321,260,137,2.00,2.000000
62322,261,137,,3.852113
62323,262,137,4.00,4.000000
62324,263,137,4.00,4.000000
62325,264,137,4.00,4.000000
62326,265,137,4.00,4.000000
62327,266,137,,3.850000
62328,267,137,,3.059322
62329,268,137,,4.136364
62330,269,137,1.00,1.000000
62331,270,137,,3.632653
62332,271,137,1.00,1.000000
62333,272,137,,3.978261
62334,273,137,3.00,3.000000
62335,274,137,,4.070000
62336,275,137,3.00,3.000000
62337,276,137,,3.575000
62338,277,137,,3.085106
62339,278,137,3.00,3.000000
62340,279,137,,3.805556
62341,280,137,4.00,4.000000
62342,281,137,3.00,3.000000
62343,282,137,4.00,4.000000
62344,283,137,,4.210843
62345,284,137,4.00,4.000000
62346,285,137,4.00,4.000000
62347,286,137,2.00,2.000000
62348,287,137,2.00,2.000000
62349,288,137,4.00,4.000000
62350,289,137,5.00,5.000000
62351,290,137,5.00,5.000000
62352,291,137,4.00,4.000000
62353,292,137,,4.270588
62354,293,137,4.00,4.000000
62355,294,137,,4.056604
62356,295,137,,4.297101
62357,296,137,5.00,5.000000
62358,297,137,,3.470000
62359,298,137,,3.837209
62360,299,137,4.00,4.000000
62361,300,137,4.00,4.000000
62362,301,137,4.00,4.000000
62363,302,137,4.00,4.000000
62364,303,137,1.00,1.000000
62365,304,137,,4.040816
62366,305,137,,3.920000
62367,306,137,,4.277778
62368,307,137,,4.295455
62369,308,137,,4.174242
62370,309,137,,3.766667
62371,310,137,,4.290698
62372,311,137,,4.217949
62373,312,137,5.00,5.000000
62374,313,137,3.00,3.000000
62375,314,137,4.00,4.000000
62376,315,137,,4.060000
62377,316,137,,4.483871
62378,317,137,,3.927273
62379,318,137,4.00,4.000000
62380,319,137,,3.163043
62381,320,137,,3.779070
62382,321,137,,3.337838
62383,322,137,4.00,4.000000
62384,323,137,,2.977612
62385,324,137,4.00,4.000000
62386,325,137,4.00,4.000000
62387,326,137,,3.585859
62388,327,137,3.00,3.000000
62389,328,137,,3.381944
62390,329,137,4.00,4.000000
62391,330,137,4.00,4.000000
62392,331,137,3.00,3.000000
62393,332,137,,3.803922
62394,333,137,,3.445455
62395,334,137,,3.611111
62396,335,137,4.00,4.000000
62397,336,137,2.00,2.000000
62398,337,137,4.00,4.000000
62399,338,137,4.00,4.000000
62400,339,137,4.00,4.000000
62401,340,137,,3.773810
62402,341,137,,3.455556
62403,342,137,3.00,3.000000
62404,343,137,,3.177215
62405,344,137,,4.255814
62406,345,137,,3.375000
62407,346,137,,3.840000
62408,347,137,,3.672727
62409,348,137,,3.960000
62410,349,137,4.00,4.000000
62411,350,137,4.00,4.000000
62412,351,137,4.00,4.000000
62413,352,137,,4.015625
62414,353,137,,3.325000
62415,354,137,3.00,3.000000
62416,355,137,4.00,4.000000
62417,356,137,4.00,4.000000
62418,357,137,4.00,4.000000
62419,358,137,,3.379310
62420,359,137,,4.182540
62421,360,137,3.00,3.000000
62422,361,137,3.00,3.000000
62423,362,137,,3.509804
62424,363,137,,3.812500
62425,364,137,4.00,4.000000
62426,365,137,,3.567308
62427,366,137,,3.386364
62428,367,137,,3.606383
62429,368,137,4.00,4.000000
62430,369,137,,3.464286
62431,370,137,4.00,4.000000
62432,371,137,4.00,4.000000
62433,372,137,4.00,4.000000
62434,373,137,4.00,4.000000
62435,374,137,,3.993151
62436,375,137,,3.500000
62437,376,137,,3.304348
62438,377,137,,3.454545
62439,378,137,,2.813433
62440,379,137,4.00,4.000000
62441,380,137,,2.808511
62442,381,137,,3.418750
62443,382,137,,2.865854
62444,383,137,,3.509434
62445,384,137,,3.806122
62446,385,137,,3.842593
62447,386,137,,2.659091
62448,387,137,,3.263158
62449,388,137,3.00,3.000000
62450,389,137,,3.654762
62451,390,137,,3.381356
62452,391,137,,2.862745
62453,392,137,,4.032895
62454,393,137,,3.687500
62455,394,137,,3.647059
62456,395,137,,3.366071
62457,396,137,,3.659091
62458,397,137,,3.835294
62459,398,137,,3.134615
62460,399,137,,4.111111
62461,400,137,,3.613636
62462,401,137,,4.250000
62463,402,137,,3.586957
62464,403,137,,3.222222
62465,404,137,,3.857798
62466,405,137,,3.550000
62467,406,137,,2.968085
62468,407,137,,3.805556
62469,408,137,,3.513514
62470,409,137,,3.700000
62471,410,137,,3.715385
62472,411,137,,3.852381
62473,412,137,,3.806122
62474,413,137,,3.932203
62475,414,137,,3.301887
62476,415,137,,3.905172
62477,416,137,,3.536585
62478,417,137,,4.140625
62479,418,137,,4.013158
62480,419,137,,3.887755
62481,420,137,,3.950000
62482,421,137,,3.509434
62483,422,137,,3.833333
62484,423,137,,3.853448
62485,424,137,,4.135135
62486,425,137,,3.916667
62487,426,137,,3.611111
62488,427,137,,3.608108
62489,428,137,,4.061224
62490,429,137,,3.800000
62491,430,137,,3.913043
62492,431,137,,4.069444
62493,432,137,,3.619565
62494,433,137,,3.605263
62495,434,137,,4.030769
62496,435,137,2.00,2.000000
62497,436,137,,2.884615
62498,437,137,3.00,3.000000
62499,438,137,,3.000000
62500,439,137,,4.388889
62501,440,137,,3.930769
62502,441,137,,3.431818
62503,442,137,,2.846154
62504,443,137,4.00,4.000000
62505,444,137,2.00,2.000000
62506,445,137,,3.492063
62507,446,137,2.00,2.000000
62508,447,137,,3.130435
62509,448,137,,3.215686
62510,449,137,,3.656250
62511,450,137,4.00,4.000000
62512,451,137,,2.467742
62513,452,137,3.00,3.000000
62514,0,138,,3.364130
62515,1,138,,3.990566
62516,2,138,,3.526316
62517,3,138,,4.036913
62518,4,138,5.00,5.000000
62519,5,138,,3.718750
62520,6,138,,3.543860
62521,7,138,,3.929012
62522,8,138,,3.928030
62523,9,138,,2.623596
62524,10,138,,3.726415
62525,11,138,,3.458763
62526,12,138,,3.048611
62527,13,138,,2.577381
62528,14,138,,4.011236
62529,15,138,,3.200000
62530,16,138,,3.851563
62531,17,138,,3.375000
62532,18,138,,3.710526
62533,19,138,,3.766667
62534,20,138,,3.357143
62535,21,138,,3.225610
62536,22,138,4.50,4.500000
62537,23,138,,3.738095
62538,24,138,,2.932203
62539,25,138,,3.376623
62540,26,138,,3.706250
62541,27,138,,3.353448
62542,28,138,,4.015487
62543,29,138,,3.670103
62544,30,138,,3.698675
62545,31,138,,3.015625
62546,32,138,,2.962963
62547,33,138,,3.542254
62548,34,138,,3.137255
62549,35,138,,3.404762
62550,36,138,4.50,4.500000
62551,37,138,,3.842857
62552,38,138,,3.698413
62553,39,138,,2.864583
62554,40,138,,4.000000
62555,41,138,,3.386719
62556,42,138,,3.657143
62557,43,138,,3.791667
62558,44,138,4.50,4.500000
62559,45,138,,3.406863
62560,46,138,,3.660000
62561,47,138,,3.282051
62562,48,138,,3.067568
62563,49,138,,3.339806
62564,50,138,,3.658940
62565,51,138,,4.055233
62566,52,138,,3.676692
62567,53,138,,3.488462
62568,54,138,,4.166667
62569,55,138,,3.513889
62570,56,138,,3.530435
62571,57,138,,3.580645
62572,58,138,,2.424528
62573,59,138,5.00,5.000000
62574,60,138,,3.182432
62575,61,138,,3.525926
62576,62,138,,2.950704
62577,63,138,,2.511905
62578,64,138,,3.527397
62579,65,138,,2.917722
62580,66,138,5.00,5.000000
62581,67,138,,3.711864
62582,68,138,,3.601695
62583,69,138,5.00,5.000000
62584,70,138,4.50,4.500000
62585,71,138,,3.990566
62586,72,138,,4.326531
62587,73,138,,3.966019
62588,74,138,,3.666667
62589,75,138,,3.920290
62590,76,138,,3.858779
62591,77,138,,3.790476
62592,78,138,5.00,5.000000
62593,79,138,3.50,3.500000
62594,80,138,,3.828244
62595,81,138,,3.687500
62596,82,138,5.00,5.000000
62597,83,138,5.00,5.000000
62598,84,138,,4.278226
62599,85,138,4.50,4.500000
62600,86,138,,3.900990
62601,87,138,,4.057895
62602,88,138,4.50,4.500000
62603,89,138,,4.141026
62604,90,138,5.00,5.000000
62605,91,138,,3.990909
62606,92,138,,4.150000
62607,93,138,,3.886905
62608,94,138,,4.038043
62609,95,138,4.00,4.000000
62610,96,138,,4.150000
62611,97,138,5.00,5.000000
62612,98,138,5.00,5.000000
62613,99,138,4.50,4.500000
62614,100,138,,3.828671
62615,101,138,,4.013812
62616,102,138,5.00,5.000000
62617,103,138,,3.733333
62618,104,138,3.50,3.500000
62619,105,138,5.00,5.000000
62620,106,138,,3.984000
62621,107,138,,3.915584
62622,108,138,,3.651786
62623,109,138,,3.816667
62624,110,138,,3.446809
62625,111,138,,3.035088
62626,112,138,,3.475904
62627,113,138,,3.838710
62628,114,138,,3.597826
62629,115,138,,2.842105
62630,116,138,,3.610759
62631,117,138,,4.010204
62632,118,138,,2.947917
62633,119,138,,3.704918
62634,120,138,,3.970297
62635,121,138,,4.025773
62636,122,138,,3.579268
62637,123,138,,3.688889
62638,124,138,,2.698529
62639,125,138,,3.670213
62640,126,138,,3.592857
62641,127,138,3.50,3.500000
62642,128,138,5.00,5.000000
62643,129,138,,3.741379
62644,130,138,,3.511364
62645,131,138,,3.950704
62646,132,138,,3.877049
62647,133,138,,3.627273
62648,134,138,,3.075221
62649,135,138,,3.428571
62650,136,138,,3.339080
62651,137,138,,2.855556
62652,138,138,,3.756098
62653,139,138,,3.000000
62654,140,138,5.00,5.000000
62655,141,138,,3.845361
62656,142,138,,4.031250
62657,143,138,,3.521739
62658,144,138,4.00,4.000000
62659,145,138,,3.653846
62660,146,138,,3.579545
62661,147,138,,3.460784
62662,148,138,,2.907895
62663,149,138,,3.192308
62664,150,138,,3.070175
62665,151,138,,2.843478
62666,152,138,,3.770492
62667,153,138,,3.373984
62668,154,138,,2.930000
62669,155,138,,3.925676
62670,156,138,4.50,4.500000
62671,157,138,5.00,5.000000
62672,158,138,,4.041667
62673,159,138,,3.622222
62674,160,138,,3.177966
62675,161,138,,3.856522
62676,162,138,2.00,2.000000
62677,163,138,,3.328125
62678,164,138,,3.691860
62679,165,138,4.50,4.500000
62680,166,138,,3.646552
62681,167,138,,3.273810
62682,168,138,,3.623596
62683,169,138,,3.187500
62684,170,138,5.00,5.000000
62685,171,138,,3.265625
62686,172,138,4.00,4.000000
62687,173,138,,3.871287
62688,174,138,,3.883495
62689,175,138,,3.510000
62690,176,138,,3.493243
62691,177,138,,3.236364
62692,178,138,3.50,3.500000
62693,179,138,,3.467105
62694,180,138,,3.476471
62695,181,138,,2.744681
62696,182,138,,3.840278
62697,183,138,,3.629630
62698,184,138,,3.850877
62699,185,138,,3.920213
62700,186,138,,3.336735
62701,187,138,3.50,3.500000
62702,188,138,,3.903846
62703,189,138,,3.591549
62704,190,138,,4.085106
62705,191,138,,3.011364
62706,192,138,5.00,5.000000
62707,193,138,,3.784091
62708,194,138,,3.777027
62709,195,138,,3.608696
62710,196,138,,3.628378
62711,197,138,,3.250000
62712,198,138,,3.663636
62713,199,138,,3.691489
62714,200,138,,3.886228
62715,201,138,,3.464789
62716,202,138,,3.234694
62717,203,138,4.50,4.500000
62718,204,138,3.50,3.500000
62719,205,138,,3.300000
62720,206,138,,3.148515
62721,207,138,5.00,5.000000
62722,208,138,,3.352941
62723,209,138,,2.941860
62724,210,138,,3.925532
62725,211,138,5.00,5.000000
62726,212,138,4.50,4.500000
62727,213,138,,3.875000
62728,214,138,,3.572581
62729,215,138,,3.244186
62730,216,138,,3.992308
62731,217,138,,3.910853
62732,218,138,,2.991228
62733,219,138,,3.325581
62734,220,138,,3.909091
62735,221,138,4.00,4.000000
62736,222,138,,4.017544
62737,223,138,,3.254717
62738,224,138,,4.197917
62739,225,138,,3.945313
62740,226,138,4.50,4.500000
62741,227,138,4.00,4.000000
62742,228,138,,3.595238
62743,229,138,,4.051948
62744,230,138,,4.006024
62745,231,138,,3.433333
62746,232,138,,4.176471
62747,233,138,,4.216129
62748,234,138,4.50,4.500000
62749,235,138,4.00,4.000000
62750,236,138,4.00,4.000000
62751,237,138,,3.782609
62752,238,138,4.00,4.000000
62753,239,138,3.50,3.500000
62754,240,138,4.50,4.500000
62755,241,138,,3.857143
62756,242,138,,3.577778
62757,243,138,4.50,4.500000
62758,244,138,5.00,5.000000
62759,245,138,,3.145833
62760,246,138,,3.563830
62761,247,138,5.00,5.000000
62762,248,138,3.50,3.500000
62763,249,138,,3.448980
62764,250,138,4.50,4.500000
62765,251,138,5.00,5.000000
62766,252,138,4.50,4.500000
62767,253,138,4.50,4.500000
62768,254,138,3.50,3.500000
62769,255,138,4.00,4.000000
62770,256,138,4.00,4.000000
62771,257,138,,3.618182
62772,258,138,,3.825581
62773,259,138,,3.292135
62774,260,138,,3.088235
62775,261,138,,3.852113
62776,262,138,,3.610294
62777,263,138,,3.955224
62778,264,138,,2.521127
62779,265,138,,3.700000
62780,266,138,,3.850000
62781,267,138,,3.059322
62782,268,138,,4.136364
62783,269,138,,2.322917
62784,270,138,,3.632653
62785,271,138,,2.682927
62786,272,138,4.00,4.000000
62787,273,138,,3.353659
62788,274,138,,4.070000
62789,275,138,,3.527027
62790,276,138,,3.575000
62791,277,138,,3.085106
62792,278,138,,3.403226
62793,279,138,,3.805556
62794,280,138,4.50,4.500000
62795,281,138,,3.516949
62796,282,138,,3.646465
62797,283,138,5.00,5.000000
62798,284,138,,4.166667
62799,285,138,,2.413043
62800,286,138,,3.212500
62801,287,138,,3.136364
62802,288,138,,3.411765
62803,289,138,,4.254717
62804,290,138,,4.321918
62805,291,138,,4.253623
62806,292,138,,4.270588
62807,293,138,,3.797619
62808,294,138,,4.056604
62809,295,138,4.00,4.000000
62810,296,138,,4.232759
62811,297,138,,3.470000
62812,298,138,,3.837209
62813,299,138,,3.281250
62814,300,138,,3.250000
62815,301,138,,3.888889
62816,302,138,3.50,3.500000
62817,303,138,,3.323529
62818,304,138,,4.040816
62819,305,138,,3.920000
62820,306,138,4.50,4.500000
62821,307,138,4.00,4.000000
62822,308,138,,4.174242
62823,309,138,,3.766667
62824,310,138,4.50,4.500000
62825,311,138,,4.217949
62826,312,138,4.50,4.500000
62827,313,138,,3.964286
62828,314,138,,3.750000
62829,315,138,4.00,4.000000
62830,316,138,,4.483871
62831,317,138,,3.927273
62832,318,138,,4.171642
62833,319,138,,3.163043
62834,320,138,,3.779070
62835,321,138,,3.337838
62836,322,138,,3.344828
62837,323,138,,2.977612
62838,324,138,,3.442623
62839,325,138,,3.360215
62840,326,138,,3.585859
62841,327,138,,3.100000
62842,328,138,,3.381944
62843,329,138,,3.626667
62844,330,138,,3.232759
62845,331,138,,3.931034
62846,332,138,,3.803922
62847,333,138,,3.445455
62848,334,138,,3.611111
62849,335,138,,3.851064
62850,336,138,,3.122951
62851,337,138,,3.600000
62852,338,138,,3.984848
62853,339,138,,3.510417
62854,340,138,,3.773810
62855,341,138,,3.455556
62856,342,138,,3.416667
62857,343,138,,3.177215
62858,344,138,4.50,4.500000
62859,345,138,,3.375000
62860,346,138,,3.840000
62861,347,138,3.00,3.000000
62862,348,138,,3.960000
62863,349,138,,3.923077
62864,350,138,,3.083333
62865,351,138,,3.036585
62866,352,138,,4.015625
62867,353,138,,3.325000
62868,354,138,,3.860465
62869,355,138,,3.992424
62870,356,138,,3.224638
62871,357,138,,3.185185
62872,358,138,,3.379310
62873,359,138,,4.182540
62874,360,138,,3.537879
62875,361,138,,2.757353
62876,362,138,,3.509804
62877,363,138,,3.812500
62878,364,138,,3.656863
62879,365,138,,3.567308
62880,366,138,,3.386364
62881,367,138,,3.606383
62882,368,138,,3.633333
62883,369,138,,3.464286
62884,370,138,,3.380282
62885,371,138,5.00,5.000000
62886,372,138,,3.647059
62887,373,138,,3.901961
62888,374,138,5.00,5.000000
62889,375,138,,3.500000
62890,376,138,,3.304348
62891,377,138,5.00,5.000000
62892,378,138,,2.813433
62893,379,138,5.00,5.000000
62894,380,138,,2.808511
62895,381,138,,3.418750
62896,382,138,,2.865854
62897,383,138,,3.509434
62898,384,138,4.50,4.500000
62899,385,138,,3.842593
62900,386,138,,2.659091
62901,387,138,,3.263158
62902,388,138,4.00,4.000000
62903,389,138,,3.654762
62904,390,138,,3.381356
62905,391,138,,2.862745
62906,392,138,,4.032895
62907,393,138,,3.687500
62908,394,138,,3.647059
62909,395,138,,3.366071
62910,396,138,5.00,5.000000
62911,397,138,,3.835294
62912,398,138,,3.134615
62913,399,138,,4.111111
62914,400,138,,3.613636
62915,401,138,,4.250000
62916,402,138,,3.586957
62917,403,138,,3.222222
62918,404,138,4.00,4.000000
62919,405,138,,3.550000
62920,406,138,,2.968085
62921,407,138,4.00,4.000000
62922,408,138,,3.513514
62923,409,138,4.00,4.000000
62924,410,138,4.50,4.500000
62925,411,138,4.00,4.000000
62926,412,138,,3.806122
62927,413,138,,3.932203
62928,414,138,,3.301887
62929,415,138,,3.905172
62930,416,138,,3.536585
62931,417,138,,4.140625
62932,418,138,,4.013158
62933,419,138,,3.887755
62934,420,138,,3.950000
62935,421,138,,3.509434
62936,422,138,,3.833333
62937,423,138,,3.853448
62938,424,138,,4.135135
62939,425,138,,3.916667
62940,426,138,,3.611111
62941,427,138,,3.608108
62942,428,138,,4.061224
62943,429,138,,3.800000
62944,430,138,,3.913043
62945,431,138,,4.069444
62946,432,138,,3.619565
62947,433,138,,3.605263
62948,434,138,,4.030769
62949,435,138,,3.370968
62950,436,138,,2.884615
62951,437,138,,3.764706
62952,438,138,,3.000000
62953,439,138,,4.388889
62954,440,138,,3.930769
62955,441,138,,3.431818
62956,442,138,,2.846154
62957,443,138,,3.703704
62958,444,138,,3.300000
62959,445,138,,3.492063
62960,446,138,,2.673913
62961,447,138,2.50,2.500000
62962,448,138,,3.215686
62963,449,138,,3.656250
62964,450,138,,2.571429
62965,451,138,,2.467742
62966,452,138,,3.218750
62967,0,139,3.00,3.000000
62968,1,139,2.00,2.000000
62969,2,139,3.00,3.000000
62970,3,139,0.50,0.500000
62971,4,139,3.00,3.000000
62972,5,139,,3.718750
62973,6,139,2.50,2.500000
62974,7,139,3.00,3.000000
62975,8,139,5.00,5.000000
62976,9,139,3.00,3.000000
62977,10,139,3.00,3.000000
62978,11,139,3.00,3.000000
62979,12,139,2.50,2.500000
62980,13,139,2.00,2.000000
62981,14,139,,4.011236
62982,15,139,3.00,3.000000
62983,16,139,4.00,4.000000
62984,17,139,,3.375000
62985,18,139,3.00,3.000000
62986,19,139,,3.766667
62987,20,139,2.00,2.000000
62988,21,139,0.50,0.500000
62989,22,139,3.00,3.000000
62990,23,139,3.50,3.500000
62991,24,139,2.50,2.500000
62992,25,139,3.50,3.500000
62993,26,139,3.00,3.000000
62994,27,139,1.00,1.000000
62995,28,139,5.00,5.000000
62996,29,139,5.00,5.000000
62997,30,139,3.00,3.000000
62998,31,139,,3.015625
62999,32,139,,2.962963
63000,33,139,5.00,5.000000
63001,34,139,,3.137255
63002,35,139,4.50,4.500000
63003,36,139,4.50,4.500000
63004,37,139,3.00,3.000000
63005,38,139,4.50,4.500000
63006,39,139,2.00,2.000000
63007,40,139,,4.000000
63008,41,139,2.50,2.500000
63009,42,139,2.00,2.000000
63010,43,139,,3.791667
63011,44,139,5.00,5.000000
63012,45,139,4.00,4.000000
63013,46,139,0.50,0.500000
63014,47,139,3.00,3.000000
63015,48,139,3.00,3.000000
63016,49,139,3.00,3.000000
63017,50,139,3.00,3.000000
63018,51,139,4.50,4.500000
63019,52,139,5.00,5.000000
63020,53,139,2.00,2.000000
63021,54,139,2.00,2.000000
63022,55,139,,3.513889
63023,56,139,4.50,4.500000
63024,57,139,,3.580645
63025,58,139,,2.424528
63026,59,139,4.00,4.000000
63027,60,139,2.00,2.000000
63028,61,139,3.50,3.500000
63029,62,139,3.00,3.000000
63030,63,139,,2.511905
63031,64,139,3.50,3.500000
63032,65,139,,2.917722
63033,66,139,2.00,2.000000
63034,67,139,3.00,3.000000
63035,68,139,2.00,2.000000
63036,69,139,,4.435714
63037,70,139,2.00,2.000000
63038,71,139,3.00,3.000000
63039,72,139,3.00,3.000000
63040,73,139,2.00,2.000000
63041,74,139,3.00,3.000000
63042,75,139,4.00,4.000000
63043,76,139,4.50,4.500000
63044,77,139,0.50,0.500000
63045,78,139,3.00,3.000000
63046,79,139,,4.134259
63047,80,139,4.00,4.000000
63048,81,139,3.00,3.000000
63049,82,139,,4.276423
63050,83,139,3.00,3.000000
63051,84,139,3.00,3.000000
63052,85,139,4.50,4.500000
63053,86,139,,3.900990
63054,87,139,,4.057895
63055,88,139,,4.125000
63056,89,139,3.50,3.500000
63057,90,139,3.00,3.000000
63058,91,139,2.00,2.000000
63059,92,139,2.00,2.000000
63060,93,139,,3.886905
63061,94,139,,4.038043
63062,95,139,4.00,4.000000
63063,96,139,,4.150000
63064,97,139,4.50,4.500000
63065,98,139,,3.977011
63066,99,139,2.00,2.000000
63067,100,139,3.50,3.500000
63068,101,139,4.50,4.500000
63069,102,139,,4.100000
63070,103,139,3.00,3.000000
63071,104,139,0.50,0.500000
63072,105,139,,4.105263
63073,106,139,4.50,4.500000
63074,107,139,4.00,4.000000
63075,108,139,3.00,3.000000
63076,109,139,3.00,3.000000
63077,110,139,5.00,5.000000
63078,111,139,3.00,3.000000
63079,112,139,4.00,4.000000
63080,113,139,3.00,3.000000
63081,114,139,4.00,4.000000
63082,115,139,3.50,3.500000
63083,116,139,3.00,3.000000
63084,117,139,4.50,4.500000
63085,118,139,3.50,3.500000
63086,119,139,3.00,3.000000
63087,120,139,4.00,4.000000
63088,121,139,,4.025773
63089,122,139,4.00,4.000000
63090,123,139,,3.688889
63091,124,139,3.50,3.500000
63092,125,139,3.50,3.500000
63093,126,139,,3.592857
63094,127,139,,3.133333
63095,128,139,,3.750000
63096,129,139,2.00,2.000000
63097,130,139,,3.511364
63098,131,139,3.00,3.000000
63099,132,139,4.00,4.000000
63100,133,139,4.00,4.000000
63101,134,139,2.50,2.500000
63102,135,139,,3.428571
63103,136,139,,3.339080
63104,137,139,,2.855556
63105,138,139,,3.756098
63106,139,139,,3.000000
63107,140,139,,3.781250
63108,141,139,4.00,4.000000
63109,142,139,,4.031250
63110,143,139,3.00,3.000000
63111,144,139,3.50,3.500000
63112,145,139,3.50,3.500000
63113,146,139,,3.579545
63114,147,139,4.00,4.000000
63115,148,139,,2.907895
63116,149,139,,3.192308
63117,150,139,,3.070175
63118,151,139,,2.843478
63119,152,139,3.00,3.000000
63120,153,139,5.00,5.000000
63121,154,139,2.00,2.000000
63122,155,139,4.50,4.500000
63123,156,139,4.00,4.000000
63124,157,139,,4.338542
63125,158,139,3.50,3.500000
63126,159,139,5.00,5.000000
63127,160,139,,3.177966
63128,161,139,3.00,3.000000
63129,162,139,4.00,4.000000
63130,163,139,,3.328125
63131,164,139,4.50,4.500000
63132,165,139,,3.527273
63133,166,139,,3.646552
63134,167,139,,3.273810
63135,168,139,3.50,3.500000
63136,169,139,4.00,4.000000
63137,170,139,,3.864706
63138,171,139,,3.265625
63139,172,139,4.00,4.000000
63140,173,139,,3.871287
63141,174,139,3.00,3.000000
63142,175,139,3.50,3.500000
63143,176,139,4.00,4.000000
63144,177,139,3.00,3.000000
63145,178,139,,3.847059
63146,179,139,,3.467105
63147,180,139,4.00,4.000000
63148,181,139,3.00,3.000000
63149,182,139,,3.840278
63150,183,139,,3.629630
63151,184,139,5.00,5.000000
63152,185,139,4.00,4.000000
63153,186,139,4.50,4.500000
63154,187,139,4.00,4.000000
63155,188,139,,3.903846
63156,189,139,,3.591549
63157,190,139,,4.085106
63158,191,139,,3.011364
63159,192,139,,3.776190
63160,193,139,,3.784091
63161,194,139,,3.777027
63162,195,139,,3.608696
63163,196,139,4.50,4.500000
63164,197,139,4.00,4.000000
63165,198,139,,3.663636
63166,199,139,,3.691489
63167,200,139,3.00,3.000000
63168,201,139,4.00,4.000000
63169,202,139,2.50,2.500000
63170,203,139,4.50,4.500000
63171,204,139,,3.244186
63172,205,139,0.50,0.500000
63173,206,139,4.50,4.500000
63174,207,139,,4.142857
63175,208,139,4.50,4.500000
63176,209,139,3.00,3.000000
63177,210,139,3.00,3.000000
63178,211,139,,3.901235
63179,212,139,3.50,3.500000
63180,213,139,3.00,3.000000
63181,214,139,4.50,4.500000
63182,215,139,3.00,3.000000
63183,216,139,3.00,3.000000
63184,217,139,,3.910853
63185,218,139,,2.991228
63186,219,139,,3.325581
63187,220,139,3.00,3.000000
63188,221,139,,3.842593
63189,222,139,3.00,3.000000
63190,223,139,3.00,3.000000
63191,224,139,4.50,4.500000
63192,225,139,,3.945313
63193,226,139,5.00,5.000000
63194,227,139,5.00,5.000000
63195,228,139,4.00,4.000000
63196,229,139,,4.051948
63197,230,139,,4.006024
63198,231,139,4.00,4.000000
63199,232,139,4.00,4.000000
63200,233,139,,4.216129
63201,234,139,,4.152027
63202,235,139,,3.876471
63203,236,139,3.50,3.500000
63204,237,139,4.00,4.000000
63205,238,139,,3.962963
63206,239,139,4.00,4.000000
63207,240,139,,4.231132
63208,241,139,,3.857143
63209,242,139,,3.577778
63210,243,139,,4.155556
63211,244,139,,4.125000
63212,245,139,,3.145833
63213,246,139,3.50,3.500000
63214,247,139,,4.017241
63215,248,139,3.50,3.500000
63216,249,139,4.50,4.500000
63217,250,139,,3.747368
63218,251,139,,4.103846
63219,252,139,,4.066265
63220,253,139,,3.629213
63221,254,139,,3.637255
63222,255,139,,3.795082
63223,256,139,,3.941176
63224,257,139,,3.618182
63225,258,139,,3.825581
63226,259,139,,3.292135
63227,260,139,,3.088235
63228,261,139,4.00,4.000000
63229,262,139,5.00,5.000000
63230,263,139,2.00,2.000000
63231,264,139,,2.521127
63232,265,139,,3.700000
63233,266,139,,3.850000
63234,267,139,3.00,3.000000
63235,268,139,,4.136364
63236,269,139,0.50,0.500000
63237,270,139,2.50,2.500000
63238,271,139,,2.682927
63239,272,139,3.00,3.000000
63240,273,139,,3.353659
63241,274,139,2.00,2.000000
63242,275,139,2.00,2.000000
63243,276,139,,3.575000
63244,277,139,,3.085106
63245,278,139,3.00,3.000000
63246,279,139,,3.805556
63247,280,139,4.00,4.000000
63248,281,139,3.00,3.000000
63249,282,139,2.50,2.500000
63250,283,139,3.00,3.000000
63251,284,139,,4.166667
63252,285,139,,2.413043
63253,286,139,,3.212500
63254,287,139,1.50,1.500000
63255,288,139,3.00,3.000000
63256,289,139,2.50,2.500000
63257,290,139,3.00,3.000000
63258,291,139,3.00,3.000000
63259,292,139,3.00,3.000000
63260,293,139,4.50,4.500000
63261,294,139,5.00,5.000000
63262,295,139,3.00,3.000000
63263,296,139,3.00,3.000000
63264,297,139,2.00,2.000000
63265,298,139,2.00,2.000000
63266,299,139,5.00,5.000000
63267,300,139,2.00,2.000000
63268,301,139,3.00,3.000000
63269,302,139,4.00,4.000000
63270,303,139,2.00,2.000000
63271,304,139,,4.040816
63272,305,139,1.00,1.000000
63273,306,139,3.00,3.000000
63274,307,139,3.00,3.000000
63275,308,139,3.50,3.500000
63276,309,139,,3.766667
63277,310,139,,4.290698
63278,311,139,,4.217949
63279,312,139,3.50,3.500000
63280,313,139,,3.964286
63281,314,139,1.50,1.500000
63282,315,139,4.00,4.000000
63283,316,139,3.00,3.000000
63284,317,139,2.00,2.000000
63285,318,139,2.50,2.500000
63286,319,139,,3.163043
63287,320,139,,3.779070
63288,321,139,,3.337838
63289,322,139,3.00,3.000000
63290,323,139,2.00,2.000000
63291,324,139,,3.442623
63292,325,139,,3.360215
63293,326,139,3.00,3.000000
63294,327,139,3.50,3.500000
63295,328,139,,3.381944
63296,329,139,3.00,3.000000
63297,330,139,4.00,4.000000
63298,331,139,3.00,3.000000
63299,332,139,,3.803922
63300,333,139,2.50,2.500000
